design_name,true_area_1,pred_area_1,error_1,abs_error_1,true_area_2,pred_area_2,error_2,abs_error_2,true_area_3,pred_area_3,error_3,abs_error_3,true_area_4,pred_area_4,error_4,abs_error_4,true_area_5,pred_area_5,error_5,abs_error_5,true_area_6,pred_area_6,error_6,abs_error_6,true_area_7,pred_area_7,error_7,abs_error_7,true_area_8,pred_area_8,error_8,abs_error_8,true_area_9,pred_area_9,error_9,abs_error_9,true_area_10,pred_area_10,error_10,abs_error_10,true_area_11,pred_area_11,error_11,abs_error_11,true_area_12,pred_area_12,error_12,abs_error_12,true_area_13,pred_area_13,error_13,abs_error_13,true_area_14,pred_area_14,error_14,abs_error_14,true_area_15,pred_area_15,error_15,abs_error_15,true_area_16,pred_area_16,error_16,abs_error_16,true_area_17,pred_area_17,error_17,abs_error_17,true_area_18,pred_area_18,error_18,abs_error_18,true_area_19,pred_area_19,error_19,abs_error_19,true_area_20,pred_area_20,error_20,abs_error_20,mean_abs_error
c6288,1.9982877,1.9323931,0.065894604,0.065894604,1.9734589,1.9585265,0.014932394,0.014932394,1.9734589,1.9357204,0.037738442,0.037738442,1.9734589,1.946036,0.027422905,0.027422905,1.9734589,1.9274377,0.046021223,0.046021223,1.9734589,1.9450026,0.02845633,0.02845633,1.9734589,1.9324437,0.04101515,0.04101515,1.9734589,1.9354504,0.03800845,0.03800845,1.9734589,1.9448658,0.028593063,0.028593063,1.9734589,1.9565203,0.016938567,0.016938567,1.6241438,1.6143204,0.0098234415,0.0098234415,1.6241438,1.5892097,0.034934163,0.034934163,1.6010274,1.596102,0.00492537,0.00492537,1.6010274,1.5904803,0.010547042,0.010547042,1.6010274,1.5922989,0.008728504,0.008728504,1.6010274,1.5839841,0.017043233,0.017043233,1.6010274,1.583857,0.01717031,0.01717031,1.6010274,1.5837656,0.017261744,0.017261744,1.6010274,1.5840169,0.01701045,0.01701045,1.6010274,1.5846906,0.016336799,0.016336799,0.024940109
c6288,2.0008562,1.9096586,0.09119761,0.09119761,1.9982877,1.9848697,0.013417959,0.013417959,1.9734589,1.9793453,-0.0058864355,0.0058864355,1.6241438,1.6069878,0.017156005,0.017156005,1.6010274,1.5894691,0.011558294,0.011558294,1.6010274,1.5840081,0.017019272,0.017019272,1.6010274,1.5794033,0.021624088,0.021624088,1.6010274,1.5838848,0.017142534,0.017142534,1.6010274,1.5838838,0.017143607,0.017143607,1.6010274,1.5849454,0.01608193,0.01608193,1.6010274,1.5835018,0.017525554,0.017525554,1.6010274,1.5836568,0.017370582,0.017370582,1.6010274,1.582905,0.018122315,0.018122315,1.6010274,1.583109,0.017918348,0.017918348,1.6010274,1.5830435,0.017983913,0.017983913,1.6010274,1.5832783,0.017749071,0.017749071,1.6010274,1.5842882,0.01673913,0.01673913,1.6010274,1.5862713,0.0147560835,0.0147560835,1.6010274,1.5848653,0.016162038,0.016162038,1.6010274,1.583311,0.017716408,0.017716408,0.02001356
c6288,1.6241438,1.6010045,0.023139358,0.023139358,1.6241438,1.5905776,0.033566236,0.033566236,1.6207192,1.5865558,0.034163356,0.034163356,1.6207192,1.5850474,0.03567183,0.03567183,1.6181507,1.5871071,0.031043649,0.031043649,1.6181507,1.5841398,0.034010887,0.034010887,1.6181507,1.5838046,0.034346104,0.034346104,1.6181507,1.583659,0.03449166,0.03449166,1.6070205,1.5836307,0.023389816,0.023389816,1.6070205,1.5835887,0.023431778,0.023431778,1.6035959,1.5838507,0.019745111,0.019745111,1.6035959,1.5831205,0.020475388,0.020475388,1.6035959,1.5832862,0.020309687,0.020309687,1.6035959,1.5832069,0.02038896,0.02038896,1.6035959,1.5832335,0.020362377,0.020362377,1.6035959,1.5843259,0.019269943,0.019269943,1.6035959,1.5832868,0.02030909,0.02030909,1.6035959,1.5838498,0.019746065,0.019746065,1.6027397,1.5838035,0.018936157,0.018936157,1.6027397,1.5843456,0.018394113,0.018394113,0.025259579
c6288,1.9871576,1.8848044,0.102353215,0.102353215,1.625,1.6156367,0.009363294,0.009363294,1.625,1.6225779,0.0024220943,0.0024220943,1.6232877,1.6001076,0.023180127,0.023180127,1.6010274,1.587963,0.013064384,0.013064384,1.6010274,1.585708,0.015319347,0.015319347,1.6010274,1.5847,0.016327381,0.016327381,1.6010274,1.5838552,0.017172217,0.017172217,1.6010274,1.5836666,0.017360806,0.017360806,1.6010274,1.5834528,0.017574549,0.017574549,1.6010274,1.5832591,0.017768264,0.017768264,1.6010274,1.583267,0.017760396,0.017760396,1.6010274,1.5834764,0.017550945,0.017550945,1.6010274,1.5835869,0.017440438,0.017440438,1.6010274,1.5826974,0.018329978,0.018329978,1.6010274,1.5831904,0.017836928,0.017836928,1.6010274,1.5831618,0.017865539,0.017865539,1.6010274,1.5833142,0.01771319,0.01771319,1.6010274,1.5837696,0.01725781,0.01725781,1.6010274,1.5845572,0.016470194,0.016470194,0.020506555
c6288,1.9982877,1.9443514,0.053936243,0.053936243,1.6241438,1.605345,0.018798828,0.018798828,1.6241438,1.5937884,0.030355453,0.030355453,1.6010274,1.589047,0.011980414,0.011980414,1.6010274,1.5840716,0.016955733,0.016955733,1.6010274,1.5813072,0.019720197,0.019720197,1.6010274,1.5834906,0.01753676,0.01753676,1.6010274,1.5834714,0.017555952,0.017555952,1.6010274,1.5835704,0.017457008,0.017457008,1.6010274,1.5848294,0.01619792,0.01619792,1.6010274,1.5828712,0.01815617,0.01815617,1.6010274,1.5833666,0.017660737,0.017660737,1.6010274,1.5833755,0.017651916,0.017651916,1.6010274,1.5833691,0.017658234,0.017658234,1.6010274,1.5832295,0.017797828,0.017797828,1.6010274,1.5832015,0.017825842,0.017825842,1.6010274,1.5831618,0.017865539,0.017865539,1.6010274,1.5830156,0.018011808,0.018011808,1.6010274,1.5829338,0.018093586,0.018093586,1.6010274,1.5829632,0.018064141,0.018064141,0.019964015
c6288,1.9982877,1.9496586,0.048629045,0.048629045,1.9982877,1.9569491,0.041338563,0.041338563,1.9854453,1.9483771,0.03706813,0.03706813,1.9854453,1.9484468,0.03699851,0.03699851,1.9854453,1.9351085,0.05033672,0.05033672,1.9606165,1.9209687,0.039647818,0.039647818,1.9606165,1.9421551,0.018461347,0.018461347,1.9606165,1.9474037,0.0132128,0.0132128,1.9606165,1.947053,0.013563514,0.013563514,1.9606165,1.9524362,0.008180261,0.008180261,1.9606165,1.9365826,0.024033904,0.024033904,1.9606165,1.9444615,0.016155005,0.016155005,1.9606165,1.9370536,0.023562908,0.023562908,1.9606165,1.948439,0.012177467,0.012177467,1.9606165,1.9349746,0.025641918,0.025641918,1.9606165,1.9457676,0.014848828,0.014848828,1.9606165,1.9460945,0.014521956,0.014521956,1.9606165,1.9394305,0.021185994,0.021185994,1.9606165,1.9263132,0.034303308,0.034303308,1.9606165,1.9184866,0.042129874,0.042129874,0.026799893
c6288,1.6241438,1.6001158,0.024028063,0.024028063,1.6241438,1.6097167,0.014427185,0.014427185,1.6010274,1.5974008,0.003626585,0.003626585,1.6010274,1.5949405,0.0060868263,0.0060868263,1.6010274,1.5858018,0.01522553,0.01522553,1.6010274,1.5849849,0.016042471,0.016042471,1.6010274,1.5838021,0.017225266,0.017225266,1.6010274,1.5835986,0.017428756,0.017428756,1.6010274,1.5835633,0.017464042,0.017464042,1.6010274,1.5834358,0.017591596,0.017591596,1.6010274,1.5833372,0.017690182,0.017690182,1.6010274,1.5831472,0.017880201,0.017880201,1.6010274,1.5830907,0.017936707,0.017936707,1.6010274,1.5830425,0.017984867,0.017984867,1.6010274,1.5830606,0.017966747,0.017966747,1.6010274,1.5839921,0.017035246,0.017035246,1.6010274,1.5861804,0.014846921,0.014846921,1.6010274,1.5852655,0.015761852,0.015761852,1.6010274,1.5840241,0.017003298,0.017003298,1.6010274,1.5843922,0.01663518,0.01663518,0.015994376
c6288,2.0008562,1.9482963,0.052559853,0.052559853,1.9871576,1.9547386,0.032418966,0.032418966,1.9854453,1.9439092,0.041536093,0.041536093,1.9606165,1.9407771,0.019839406,0.019839406,1.9606165,1.948651,0.011965513,0.011965513,1.9606165,1.9414616,0.019154906,0.019154906,1.9606165,1.9271901,0.033426404,0.033426404,1.9606165,1.942049,0.018567443,0.018567443,1.9606165,1.9424762,0.018140316,0.018140316,1.9606165,1.9373916,0.02322483,0.02322483,1.9606165,1.9478729,0.012743592,0.012743592,1.9606165,1.9405677,0.020048738,0.020048738,1.9606165,1.9470527,0.013563752,0.013563752,1.9606165,1.9539481,0.0066683292,0.0066683292,1.9606165,1.92698,0.03363645,0.03363645,1.9606165,1.9125489,0.04806757,0.04806757,1.9606165,1.9219197,0.038696766,0.038696766,1.625,1.6749953,-0.049995303,0.049995303,1.625,1.6199361,0.0050638914,0.0050638914,1.625,1.6362387,-0.011238694,0.011238694,0.02552784
c6288,2.0008562,1.9357026,0.0651536,0.0651536,1.9734589,1.952484,0.020974874,0.020974874,1.9734589,1.9650431,0.008415818,0.008415818,1.9734589,1.9500805,0.023378372,0.023378372,1.9606165,1.9314456,0.02917087,0.02917087,1.9606165,1.9287403,0.031876206,0.031876206,1.9606165,1.9308443,0.029772162,0.029772162,1.9606165,1.9453782,0.015238285,0.015238285,1.9606165,1.9534599,0.0071566105,0.0071566105,1.9606165,1.9430157,0.017600775,0.017600775,1.9606165,1.9394989,0.021117568,0.021117568,1.9606165,1.9418647,0.01875174,0.01875174,1.9606165,1.9500518,0.010564685,0.010564685,1.9606165,1.9455783,0.015038133,0.015038133,1.9606165,1.9454757,0.015140772,0.015140772,1.9606165,1.9260871,0.03452933,0.03452933,1.9606165,1.9428155,0.017800927,0.017800927,1.9606165,1.9388897,0.021726727,0.021726727,1.9606165,1.9541197,0.006496787,0.006496787,1.9606165,1.9241806,0.036435843,0.036435843,0.022317003
c6288,1.9734589,1.9256836,0.04777527,0.04777527,1.9734589,1.9591941,0.014264822,0.014264822,1.9734589,1.9571443,0.016314626,0.016314626,1.9734589,1.952427,0.021031857,0.021031857,1.9734589,1.9473785,0.02608037,0.02608037,1.9606165,1.9287144,0.031902075,0.031902075,1.9606165,1.9165235,0.044093013,0.044093013,1.9606165,1.936192,0.024424434,0.024424434,1.9606165,1.9403982,0.020218253,0.020218253,1.9606165,1.9422512,0.018365264,0.018365264,1.9606165,1.9428403,0.017776132,0.017776132,1.9606165,1.9485128,0.012103677,0.012103677,1.9606165,1.949221,0.011395454,0.011395454,1.9606165,1.9389884,0.021628022,0.021628022,1.9606165,1.9343936,0.026222825,0.026222825,1.9606165,1.9297653,0.030851126,0.030851126,1.9606165,1.9482198,0.012396693,0.012396693,1.9606165,1.9154743,0.045142174,0.045142174,1.9606165,1.9078685,0.052747965,0.052747965,1.9606165,1.9187632,0.04185331,0.04185331,0.026829368
c6288,1.9982877,1.9506757,0.04761195,0.04761195,1.9982877,1.9690073,0.029280424,0.029280424,1.9982877,1.9546257,0.043661952,0.043661952,1.9854453,1.9299586,0.05548668,0.05548668,1.9606165,1.9163101,0.044306397,0.044306397,1.9606165,1.9428965,0.017719984,0.017719984,1.9606165,1.9430273,0.017589211,0.017589211,1.9606165,1.951861,0.0087554455,0.0087554455,1.9606165,1.9434325,0.01718402,0.01718402,1.9606165,1.9381976,0.022418857,0.022418857,1.9606165,1.9471911,0.01342535,0.01342535,1.9606165,1.948112,0.012504458,0.012504458,1.9606165,1.937277,0.02333951,0.02333951,1.9606165,1.9191321,0.041484356,0.041484356,1.9606165,1.9505429,0.010073543,0.010073543,1.9606165,1.9561021,0.0045143366,0.0045143366,1.625,1.6169525,0.0080474615,0.0080474615,1.6010274,1.61506,-0.014032602,0.014032602,1.6010274,1.5915782,0.009449124,0.009449124,1.6010274,1.5856359,0.015391469,0.015391469,0.022813857
c6288,1.9982877,1.9564741,0.041813612,0.041813612,1.9982877,1.9669048,0.03138292,0.03138292,1.9854453,1.9327886,0.05265665,0.05265665,1.9854453,1.911397,0.07404828,0.07404828,1.9854453,1.934494,0.050951242,0.050951242,1.9854453,1.9455671,0.03987813,0.03987813,1.9854453,1.915676,0.06976926,0.06976926,1.625,1.6310674,-0.006067395,0.006067395,1.625,1.6227295,0.0022704601,0.0022704601,1.6232877,1.5961419,0.027145743,0.027145743,1.6010274,1.5864873,0.014540076,0.014540076,1.6010274,1.5864339,0.014593482,0.014593482,1.6010274,1.5842917,0.016735673,0.016735673,1.6010274,1.584732,0.016295314,0.016295314,1.6010274,1.5837613,0.017266035,0.017266035,1.6010274,1.5840681,0.01695931,0.01695931,1.6010274,1.5833688,0.017658591,0.017658591,1.6010274,1.583489,0.017538428,0.017538428,1.6010274,1.5833005,0.017726898,0.017726898,1.6010274,1.5830325,0.01799488,0.01799488,0.02816462
c6288,1.9734589,1.9400929,0.033365965,0.033365965,1.9606165,1.9570183,0.0035982132,0.0035982132,1.9606165,1.9360186,0.024597883,0.024597883,1.9606165,1.9391088,0.02150762,0.02150762,1.9606165,1.952336,0.008280516,0.008280516,1.9606165,1.9406426,0.019973874,0.019973874,1.9606165,1.92963,0.030986428,0.030986428,1.9606165,1.94641,0.014206529,0.014206529,1.9606165,1.9492633,0.011353135,0.011353135,1.9606165,1.9500607,0.010555744,0.010555744,1.9606165,1.9426446,0.017971873,0.017971873,1.9606165,1.93984,0.02077651,0.02077651,1.9606165,1.9447434,0.015873075,0.015873075,1.9606165,1.9389154,0.021701097,0.021701097,1.9606165,1.9617747,-0.0011582375,0.0011582375,1.625,1.6159254,0.009074569,0.009074569,1.625,1.6052011,0.019798875,0.019798875,1.625,1.5957919,0.029208064,0.029208064,1.6010274,1.5959313,0.005096078,0.005096078,1.6010274,1.5962039,0.0048234463,0.0048234463,0.016195387
c6288,1.9982877,1.9471033,0.051184416,0.051184416,1.9734589,1.9640337,0.009425163,0.009425163,1.9734589,1.9615074,0.0119514465,0.0119514465,1.6241438,1.6195465,0.0045973063,0.0045973063,1.6010274,1.5997695,0.0012578964,0.0012578964,1.6010274,1.5947773,0.006250024,0.006250024,1.6010274,1.5839536,0.01707375,0.01707375,1.6010274,1.5814238,0.01960361,0.01960361,1.6010274,1.5822065,0.018820882,0.018820882,1.6010274,1.5821645,0.018862844,0.018862844,1.6010274,1.583195,0.017832398,0.017832398,1.6010274,1.5829302,0.018097162,0.018097162,1.6010274,1.5827636,0.018263817,0.018263817,1.6010274,1.5824527,0.018574715,0.018574715,1.6010274,1.5835825,0.017444849,0.017444849,1.6010274,1.5844653,0.016562104,0.016562104,1.6010274,1.586747,0.014280319,0.014280319,1.6010274,1.5861318,0.014895558,0.014895558,1.6010274,1.5848713,0.016156077,0.016156077,1.6010274,1.5833218,0.01770556,0.01770556,0.016441995
c6288,2.0008562,1.9480852,0.052770972,0.052770972,1.9871576,1.962063,0.025094628,0.025094628,1.9871576,1.9397345,0.047423124,0.047423124,1.9854453,1.9314158,0.054029465,0.054029465,1.9606165,1.9242548,0.036361694,0.036361694,1.9606165,1.9351139,0.025502563,0.025502563,1.9606165,1.9437902,0.016826272,0.016826272,1.9606165,1.9365578,0.0240587,0.0240587,1.9606165,1.9435701,0.017046332,0.017046332,1.9606165,1.9471064,0.013510108,0.013510108,1.9606165,1.9415107,0.019105792,0.019105792,1.9606165,1.9257597,0.034856796,0.034856796,1.9606165,1.9373556,0.023260832,0.023260832,1.9606165,1.9436436,0.0169729,0.0169729,1.9606165,1.9497255,0.010890961,0.010890961,1.9606165,1.9350687,0.025547743,0.025547743,1.9606165,1.9532864,0.00733006,0.00733006,1.9606165,1.9483413,0.012275219,0.012275219,1.9606165,1.9077682,0.05284822,0.05284822,1.9606165,1.8996928,0.060923696,0.060923696,0.028831804
c6288,2.0008562,1.9473132,0.05354297,0.05354297,1.9734589,1.9633038,0.010155082,0.010155082,1.9606165,1.9450072,0.015609264,0.015609264,1.9606165,1.930189,0.030427456,0.030427456,1.9606165,1.9486748,0.011941671,0.011941671,1.9606165,1.9425098,0.018106699,0.018106699,1.9606165,1.9379215,0.022694945,0.022694945,1.9606165,1.9284306,0.032185912,0.032185912,1.9606165,1.9248495,0.03576696,0.03576696,1.9606165,1.9571447,0.0034717321,0.0034717321,1.9606165,1.9781486,-0.01753211,0.01753211,1.625,1.5840561,0.04094386,0.04094386,1.6010274,1.5815701,0.019457221,0.019457221,1.6010274,1.5812403,0.019787073,0.019787073,1.6010274,1.5855293,0.015498042,0.015498042,1.6010274,1.5845827,0.016444683,0.016444683,1.6010274,1.5845169,0.016510487,0.016510487,1.6010274,1.5869975,0.0140298605,0.0140298605,1.6010274,1.5834966,0.017530799,0.017530799,1.6010274,1.5833422,0.017685175,0.017685175,0.0214661
c6288,1.9734589,1.942735,0.03072393,0.03072393,1.9734589,1.9530554,0.020403504,0.020403504,1.9606165,1.9421592,0.018457294,0.018457294,1.9606165,1.9500859,0.010530591,0.010530591,1.9606165,1.9408287,0.019787788,0.019787788,1.9606165,1.9303712,0.030245304,0.030245304,1.9606165,1.9394516,0.021164894,0.021164894,1.9606165,1.9664699,-0.0058534145,0.0058534145,1.625,1.641961,-0.016960979,0.016960979,1.6010274,1.6563553,-0.055327892,0.055327892,1.6010274,1.6677994,-0.066771984,0.066771984,1.6010274,1.6949784,-0.09395099,0.09395099,1.6001712,1.7141417,-0.11397052,0.11397052,1.6001712,1.7193012,-0.119130015,0.119130015,1.6001712,1.7219766,-0.12180543,0.12180543,1.6001712,1.7114732,-0.11130202,0.11130202,1.6001712,1.6581268,-0.057955623,0.057955623,1.6001712,1.6098464,-0.009675145,0.009675145,1.6001712,1.6151066,-0.014935374,0.014935374,1.6001712,1.6295663,-0.029395103,0.029395103,0.04841739
c6288,2.0,1.9598686,0.04013145,0.04013145,1.9982877,1.9680532,0.030234456,0.030234456,1.9982877,1.9427963,0.05549133,0.05549133,1.9734589,1.9180121,0.055446744,0.055446744,1.9734589,1.9133925,0.060066342,0.060066342,1.9734589,1.9541641,0.019294739,0.019294739,1.9734589,1.975557,-0.0020980835,0.0020980835,1.6241438,1.5885532,0.03559065,0.03559065,1.6010274,1.5818185,0.019208908,0.019208908,1.6010274,1.5888399,0.012187481,0.012187481,1.6010274,1.5890864,0.011940956,0.011940956,1.6010274,1.5849288,0.016098619,0.016098619,1.6010274,1.58181,0.019217372,0.019217372,1.6010274,1.5864493,0.014578104,0.014578104,1.6010274,1.5838733,0.017154098,0.017154098,1.6010274,1.5831089,0.017918468,0.017918468,1.6010274,1.5834974,0.017529964,0.017529964,1.6010274,1.5841634,0.016863942,0.016863942,1.6010274,1.5856433,0.015384078,0.015384078,1.6010274,1.5845546,0.016472816,0.016472816,0.02464543
c6288,2.0008562,1.9382439,0.062612295,0.062612295,1.9982877,1.9624933,0.035794377,0.035794377,1.9982877,1.9502816,0.048006058,0.048006058,1.9854453,1.9452848,0.040160418,0.040160418,1.9854453,1.9381101,0.047335148,0.047335148,1.9854453,1.9137925,0.07165277,0.07165277,1.9606165,1.9293799,0.03123653,0.03123653,1.9606165,1.9749265,-0.014310002,0.014310002,1.625,1.6105833,0.014416695,0.014416695,1.6010274,1.600439,0.00058841705,0.00058841705,1.6010274,1.61965,-0.018622637,0.018622637,1.6010274,1.6293894,-0.028362036,0.028362036,1.6010274,1.6505501,-0.049522758,0.049522758,1.6010274,1.6306868,-0.02965939,0.02965939,1.6010274,1.590146,0.010881424,0.010881424,1.6010274,1.5812447,0.019782662,0.019782662,1.6010274,1.5835553,0.017472029,0.017472029,1.6010274,1.5848184,0.016209006,0.016209006,1.6010274,1.5859871,0.015040278,0.015040278,1.6010274,1.5847559,0.016271472,0.016271472,0.02939682
c6288,2.0,1.9645722,0.03542781,0.03542781,1.9982877,1.9712056,0.027082086,0.027082086,1.9854453,1.941782,0.043663263,0.043663263,1.9606165,1.890624,0.06999242,0.06999242,1.625,1.6210374,0.003962636,0.003962636,1.625,1.6220019,0.0029981136,0.0029981136,1.6232877,1.58973,0.033557653,0.033557653,1.6232877,1.5868337,0.036453962,0.036453962,1.6010274,1.5844412,0.016586185,0.016586185,1.6010274,1.585884,0.0151433945,0.0151433945,1.6010274,1.5847986,0.016228795,0.016228795,1.6010274,1.583965,0.017062426,0.017062426,1.6010274,1.5847667,0.016260624,0.016260624,1.6010274,1.5848393,0.016188025,0.016188025,1.6010274,1.5848162,0.016211152,0.016211152,1.6010274,1.5834895,0.017537832,0.017537832,1.6010274,1.5839483,0.017079115,0.017079115,1.6010274,1.5832391,0.017788291,0.017788291,1.6010274,1.5836033,0.017424107,0.017424107,1.6010274,1.584431,0.016596317,0.016596317,0.022662211
c6288,2.0008562,1.9383937,0.06246245,0.06246245,1.9734589,1.9557048,0.017754078,0.017754078,1.9734589,1.96281,0.010648847,0.010648847,1.9734589,1.9624025,0.011056423,0.011056423,1.9606165,1.9233835,0.037232995,0.037232995,1.9606165,1.9073102,0.053306222,0.053306222,1.9606165,1.9436427,0.016973734,0.016973734,1.9606165,1.960827,-0.0002105236,0.0002105236,1.625,1.6323503,-0.0073503256,0.0073503256,1.625,1.6128842,0.012115836,0.012115836,1.6010274,1.605169,-0.0041416883,0.0041416883,1.6010274,1.5937886,0.0072387457,0.0072387457,1.6010274,1.5847238,0.01630354,0.01630354,1.6010274,1.5807052,0.020322204,0.020322204,1.6010274,1.5817065,0.019320846,0.019320846,1.6010274,1.5822204,0.018806934,0.018806934,1.6010274,1.5836228,0.017404556,0.017404556,1.6010274,1.5845107,0.016516685,0.016516685,1.6010274,1.585842,0.015185356,0.015185356,1.6010274,1.5846137,0.016413689,0.016413689,0.019038284
c6288,2.0008562,1.9096605,0.0911957,0.0911957,1.6241438,1.5998136,0.024330258,0.024330258,1.6241438,1.5983626,0.025781274,0.025781274,1.6241438,1.5932186,0.030925274,0.030925274,1.6241438,1.5843818,0.03976202,0.03976202,1.6010274,1.581726,0.019301414,0.019301414,1.6010274,1.5849578,0.016069531,0.016069531,1.6010274,1.5838083,0.017219067,0.017219067,1.6010274,1.5840324,0.016994953,0.016994953,1.6010274,1.5832977,0.01772964,0.01772964,1.6010274,1.5832498,0.017777562,0.017777562,1.6010274,1.5832027,0.01782465,0.01782465,1.6010274,1.5826128,0.018414617,0.018414617,1.6010274,1.5829169,0.018110514,0.018110514,1.6010274,1.5831286,0.017898798,0.017898798,1.6010274,1.5834458,0.017581582,0.017581582,1.6010274,1.5831122,0.01791513,0.01791513,1.6010274,1.5839162,0.017111182,0.017111182,1.6010274,1.5835087,0.01751864,0.01751864,1.6010274,1.5832816,0.017745733,0.017745733,0.023860376
c6288,2.0008562,1.947904,0.05295217,0.05295217,1.9734589,1.9674577,0.006001234,0.006001234,1.9734589,1.9448314,0.028627515,0.028627515,1.9734589,1.9395756,0.033883333,0.033883333,1.9734589,1.9264287,0.04703021,0.04703021,1.6241438,1.6173764,0.006767392,0.006767392,1.6241438,1.6019074,0.022236466,0.022236466,1.6010274,1.5892062,0.011821151,0.011821151,1.6010274,1.5807028,0.020324588,0.020324588,1.6010274,1.5807606,0.020266771,0.020266771,1.6010274,1.5824372,0.018590212,0.018590212,1.6010274,1.5834289,0.01759851,0.01759851,1.6010274,1.5838343,0.017193079,0.017193079,1.6010274,1.5850229,0.016004443,0.016004443,1.6010274,1.5848514,0.016175985,0.016175985,1.6010274,1.583388,0.017639399,0.017639399,1.6010274,1.5838187,0.017208695,0.017208695,1.6010274,1.5831277,0.017899632,0.017899632,1.6010274,1.583633,0.017394423,0.017394423,1.6010274,1.58441,0.016617417,0.016617417,0.021111632
c6288,1.9871576,1.9426594,0.044498205,0.044498205,1.625,1.6071316,0.0178684,0.0178684,1.6010274,1.6005785,0.00044882298,0.00044882298,1.6010274,1.6047283,-0.0037009716,0.0037009716,1.6010274,1.5904465,0.010580897,0.010580897,1.6010274,1.5822823,0.018745065,0.018745065,1.6010274,1.581608,0.019419312,0.019419312,1.6010274,1.5823537,0.018673658,0.018673658,1.6010274,1.583395,0.017632365,0.017632365,1.6010274,1.5833364,0.017691016,0.017691016,1.6010274,1.582896,0.018131375,0.018131375,1.6010274,1.5830652,0.017962217,0.017962217,1.6010274,1.5834452,0.017582178,0.017582178,1.6001712,1.584874,0.015297174,0.015297174,1.6001712,1.5847344,0.0154367685,0.0154367685,1.6001712,1.5833077,0.016863465,0.016863465,1.6001712,1.5836425,0.016528726,0.016528726,1.6001712,1.5830832,0.017088056,0.017088056,1.6001712,1.5837127,0.016458511,0.016458511,1.6001712,1.5845675,0.015603662,0.015603662,0.016810542
c6288,2.0008562,1.9296312,0.07122493,0.07122493,1.6241438,1.5950065,0.029137373,0.029137373,1.6010274,1.597582,0.003445387,0.003445387,1.6010274,1.5936267,0.007400632,0.007400632,1.6010274,1.5935698,0.007457614,0.007457614,1.6010274,1.5842446,0.01678276,0.01678276,1.6010274,1.5851839,0.01584351,0.01584351,1.6010274,1.5842309,0.01679647,0.01679647,1.6010274,1.5837269,0.017300487,0.017300487,1.6010274,1.5844315,0.01659584,0.01659584,1.6010274,1.5833452,0.017682195,0.017682195,1.6010274,1.5828997,0.01812768,0.01812768,1.6010274,1.5829884,0.018038988,0.018038988,1.6010274,1.5830096,0.018017769,0.018017769,1.6010274,1.583622,0.01740539,0.01740539,1.6010274,1.5831693,0.017858028,0.017858028,1.6010274,1.5832527,0.017774701,0.017774701,1.6010274,1.5831207,0.017906666,0.017906666,1.6010274,1.5832231,0.017804265,0.017804265,1.6010274,1.5831782,0.017849207,0.017849207,0.019022495
c6288,2.0,1.9371785,0.06282151,0.06282151,1.9982877,1.9683712,0.029916525,0.029916525,1.9982877,1.9714859,0.026801825,0.026801825,1.6241438,1.5807031,0.0434407,0.0434407,1.6010274,1.5988339,0.002193451,0.002193451,1.6010274,1.5990503,0.001977086,0.001977086,1.6010274,1.595153,0.0058743954,0.0058743954,1.6010274,1.5846927,0.016334653,0.016334653,1.6010274,1.5839341,0.0170933,0.0170933,1.6010274,1.5839657,0.01706171,0.01706171,1.6010274,1.584072,0.016955376,0.016955376,1.6010274,1.5847828,0.01624453,0.01624453,1.6010274,1.5838306,0.017196774,0.017196774,1.6010274,1.584828,0.01619935,0.01619935,1.6010274,1.5828569,0.018170476,0.018170476,1.6010274,1.5831416,0.017885804,0.017885804,1.6010274,1.583194,0.017833352,0.017833352,1.6010274,1.5827212,0.018306136,0.018306136,1.6010274,1.5831765,0.017850876,0.017850876,1.6010274,1.5831722,0.017855167,0.017855167,0.01990065
c6288,2.0,1.9438732,0.056126833,0.056126833,1.6241438,1.5907164,0.033427477,0.033427477,1.6010274,1.6009898,3.7550926e-05,3.7550926e-05,1.6010274,1.5946596,0.0063678026,0.0063678026,1.6010274,1.5849774,0.016049981,0.016049981,1.6010274,1.5842657,0.01676166,0.01676166,1.6010274,1.5857525,0.015274882,0.015274882,1.6010274,1.5838529,0.017174482,0.017174482,1.6010274,1.5835972,0.017430186,0.017430186,1.6010274,1.5838333,0.017194033,0.017194033,1.6010274,1.5848358,0.016191602,0.016191602,1.6010274,1.5829529,0.018074512,0.018074512,1.6010274,1.5832219,0.017805457,0.017805457,1.6010274,1.5835167,0.017510653,0.017510653,1.6010274,1.5830185,0.018008828,0.018008828,1.6010274,1.5831511,0.017876267,0.017876267,1.6010274,1.582678,0.01834941,0.01834941,1.6010274,1.5833036,0.017723799,0.017723799,1.6010274,1.5837855,0.017241836,0.017241836,1.6010274,1.5845507,0.016476631,0.016476631,0.018555194
